sample_id,corruption_mode,effective,true_dominant_mode,predicted_dominant_mode,true_bond,predicted_bond,true_angle,predicted_angle,true_torsion,predicted_torsion,true_ring,predicted_ring,true_clash,predicted_clash,true_chirality,predicted_chirality
val::Brc1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1cccs1)N2__gen0000,ring,True,torsion,torsion,0.04996471107006073,0.02301173284649849,0.06398563086986542,0.024601787328720093,0.1353241205215454,0.07564592361450195,0.05800013989210129,0.016755737364292145,0.0,0.00014250952517613769,0.0,0.0002964118611998856
val::Brc1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1cccs1)N2__gen0000,zero,False,clean,torsion,0.0,0.0174314733594656,0.0,0.020942557603120804,0.0,0.07334066927433014,0.0,0.01395233254879713,0.0,0.00012315167987253517,0.0,0.00025635238853283226
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0001,torsion,True,torsion,torsion,6.219615045210958e-08,0.021343788132071495,7.285012060265217e-08,0.020763540640473366,0.5235986709594727,0.08471101522445679,6.357829107628277e-08,0.012942750006914139,0.0,0.00011531149357324466,0.0,0.0002699043252505362
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0001,bond_angle,True,torsion,torsion,6.737916180554748e-08,0.02174217253923416,0.009513858705759048,0.020596804097294807,0.02957231178879738,0.08933592587709427,4.7683716530855236e-08,0.012896127998828888,0.0,0.0001144699563155882,0.0,0.0002738411130849272
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0001,bond_length,True,bond,torsion,0.0034782628063112497,0.023665668442845345,6.622738357719982e-09,0.021662885323166847,0.0,0.09067396074533463,0.0,0.013692663982510567,0.0,0.00011683890625135973,0.0,0.0002804400573950261
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0001,clash,True,bond,bond,0.09902064502239227,0.17438247799873352,0.06618016213178635,0.06934958696365356,0.0,0.10651495307683945,0.0,0.05880636349320412,0.0034759356640279293,0.0007685343734920025,0.0,0.00143014348577708
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0001,ring,True,angle,torsion,0.006333221681416035,0.021790338680148125,0.015776246786117554,0.020571831613779068,0.0092814601957798,0.08809499442577362,0.007823475636541843,0.012828017584979534,0.0,0.00011461599206086248,0.0,0.0002748398983385414
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0001,zero,False,clean,torsion,0.0,0.02160322293639183,0.0,0.020457878708839417,0.0,0.08940896391868591,0.0,0.012825427576899529,0.0,0.00011427635763539001,0.0,0.0002736067399382591
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0000,torsion,True,torsion,torsion,3.109807522605479e-08,0.02025347389280796,6.953874986947994e-08,0.021941330283880234,0.5235987305641174,0.06804919242858887,3.973643103449831e-08,0.013429117389023304,0.0,0.00011971504136454314,0.0,0.0002557688276283443
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0000,bond_angle,True,torsion,torsion,3.109807522605479e-08,0.020145298913121223,0.008585963398218155,0.022312089800834656,0.06734070181846619,0.06496569514274597,3.973643103449831e-08,0.01360627543181181,0.0,0.00012089993833797053,0.0,0.00025325940805487335
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0000,bond_length,True,bond,torsion,0.0034782991278916597,0.021897200495004654,2.9802322387695312e-08,0.0235603004693985,2.991873770952225e-08,0.06537312269210815,2.3841858265427618e-08,0.01449381560087204,0.0,0.00012371725460980088,0.0,0.000258842104813084
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0000,clash,True,ring,bond,0.2617965042591095,0.4264853000640869,0.12164957076311111,0.13384205102920532,0.0005032724002376199,0.09839682281017303,0.40142133831977844,0.17661818861961365,0.0034759356640279293,0.0072826300747692585,0.0,0.008537436835467815
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0000,ring,True,torsion,torsion,0.006325229536741972,0.020392779260873795,0.015731964260339737,0.02210211381316185,0.4428669512271881,0.06658012419939041,0.007809877395629883,0.013452678918838501,0.0,0.00012024111492792144,0.0,0.00025646729045547545
val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0000,zero,False,clean,torsion,0.0,0.020008612424135208,0.0,0.02225208841264248,0.0,0.0644083097577095,0.0,0.013574143871665001,0.0,0.00012094952398911119,0.0,0.00025255471700802445
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0000,torsion,True,torsion,torsion,5.960464477539063e-08,0.016059046611189842,5.418604231977042e-08,0.019273146986961365,0.5235987901687622,0.07945499569177628,5.563100202721216e-08,0.01247957069426775,0.0,0.00011330571578582749,0.0,0.0002436169161228463
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0000,bond_angle,True,torsion,torsion,6.418962072984868e-08,0.015903029590845108,0.006364578381180763,0.019629038870334625,0.06010931730270386,0.07463081181049347,7.152557657263969e-08,0.012641205452382565,0.0,0.00011455042840680107,0.0,0.00024020846467465162
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0000,bond_length,True,bond,torsion,0.003076947759836912,0.015793828293681145,1.6255812695931127e-08,0.019462063908576965,0.0,0.07429224252700806,7.947286384535346e-09,0.012476158328354359,0.0,0.00011374774476280436,0.0,0.00023933210468385369
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0000,clash,True,ring,bond,0.6292969584465027,0.4742357134819031,0.2550075352191925,0.10944541543722153,0.0,0.1122284010052681,1.0907814502716064,0.249190092086792,0.0026000007055699825,0.015346313826739788,0.0,0.023153772577643394
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0000,ring,True,torsion,torsion,0.03488527983427048,0.01729484274983406,0.04439150169491768,0.020262185484170914,0.3448981046676636,0.07785942405462265,0.042033832520246506,0.01319938339293003,0.0,0.00011586350592551753,0.0,0.000247857125941664
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0000,zero,False,clean,torsion,0.0,0.015888823196291924,0.0,0.01956062577664852,0.0,0.07507351785898209,0.0,0.0126069076359272,0.0,0.00011438441288191825,0.0,0.00024045274767559022
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0001,torsion,True,torsion,torsion,5.960464477539063e-08,0.015720898285508156,6.502325078372451e-08,0.019849706441164017,0.5235987901687622,0.0709201842546463,5.563100202721216e-08,0.012739820405840874,0.0,0.00011549990449566394,0.0,0.00023737519222777337
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0001,bond_angle,True,torsion,torsion,6.418962072984868e-08,0.015950366854667664,0.007661163806915283,0.019603392109274864,0.024495065212249756,0.07534658163785934,3.973643103449831e-08,0.012631596997380257,0.0,0.00011439630179665983,0.0,0.00024077948182821274
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0001,bond_length,True,bond,torsion,0.003076938446611166,0.01579381339251995,0.0,0.01946205087006092,5.960464477539063e-08,0.07429225742816925,2.3841858265427618e-08,0.012476146221160889,0.0,0.00011374774476280436,0.0,0.00023933188640512526
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0001,clash,True,bond,bond,0.11439785361289978,0.15416297316551208,0.05304502323269844,0.07334157824516296,0.0,0.09561360627412796,0.0,0.06624338030815125,0.0026000000070780516,0.0006958108278922737,0.0,0.001173252472653985
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0001,ring,True,torsion,torsion,0.03488529101014137,0.01729479432106018,0.04439154267311096,0.020262155681848526,0.3448981046676636,0.07785942405462265,0.04203387722373009,0.01319935917854309,0.0,0.00011586350592551753,0.0,0.0002478568931110203
val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0001,zero,False,clean,torsion,0.0,0.01588881015777588,0.0,0.01956060715019703,0.0,0.07507355511188507,0.0,0.012606894597411156,0.0,0.00011438441288191825,0.0,0.00024045274767559022
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0001,torsion,True,torsion,torsion,3.090611144784816e-08,0.01346586924046278,6.087282855560261e-08,0.01578296720981598,0.5235989689826965,0.09175477176904678,2.3841858265427618e-08,0.010294225998222828,0.0,0.00010720932914409786,0.0,0.000241305839153938
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0001,bond_angle,True,torsion,torsion,4.856674706843478e-08,0.01351624634116888,0.007150660268962383,0.015779705718159676,0.04007887840270996,0.09254065155982971,4.7683716530855236e-08,0.010298704728484154,0.0,0.00010711920185713097,0.0,0.00024189006944652647
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0001,bond_length,True,bond,torsion,0.002962999977171421,0.01347868051379919,3.0436414277801305e-08,0.015722502022981644,2.384185791015625e-07,0.0921890065073967,2.3841858265427618e-08,0.010231493040919304,0.0,0.000106762170617003,0.0,0.00024169548123609275
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0001,clash,True,angle,torsion,0.001884005730971694,0.015595292672514915,0.04197017103433609,0.017745153978466988,0.0,0.09630876779556274,0.0,0.011327942833304405,0.00238095223903656,0.00010896496678469703,0.0,0.00024913670495152473
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0001,ring,True,torsion,torsion,0.027745237573981285,0.013375082984566689,0.04084661975502968,0.015565701760351658,0.2750304341316223,0.09327182918787003,0.02619989775121212,0.010095405392348766,0.0,0.00010647605813574046,0.0,0.00024205159570556134
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0001,zero,False,clean,torsion,0.0,0.01349659450352192,0.0,0.015731537714600563,0.0,0.09287688881158829,0.0,0.010275378823280334,0.0,0.0001070102589437738,0.0,0.00024201972701121122
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0000,torsion,True,torsion,torsion,4.4151587275109705e-08,0.01335582509636879,4.5654623193058796e-08,0.01596986874938011,0.5235986709594727,0.08780437707901001,4.7683716530855236e-08,0.01036426704376936,0.0,0.00010794025001814589,0.0,0.00023876111663412303
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0000,bond_angle,True,torsion,torsion,4.4151587275109705e-08,0.013528375886380672,0.004538034088909626,0.01568562351167202,0.10713981837034225,0.09395202994346619,2.3841858265427618e-08,0.010259251110255718,0.0,0.00010682754509616643,0.0,0.00024270797439385206
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0000,bond_length,True,bond,torsion,0.0029629867058247328,0.013478669337928295,2.5363679156953367e-08,0.015722494572401047,0.0,0.09218893945217133,1.5894572769070692e-08,0.010231483727693558,0.0,0.0001067619668901898,0.0,0.00024169548123609275
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0000,clash,True,angle,torsion,0.028265679255127907,0.0627802237868309,0.04452686756849289,0.03971388190984726,0.0,0.10893872380256653,0.0,0.031160743907094002,0.0025652397889643908,0.0002875826903618872,0.0,0.0005942906136624515
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0000,ring,True,torsion,torsion,0.027745230123400688,0.01337507739663124,0.04084661602973938,0.015565695241093636,0.2750304341316223,0.09327174723148346,0.02619992010295391,0.01009539607912302,0.0,0.00010647594899637625,0.0,0.00024205136287491769
val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0000,zero,False,clean,torsion,0.0,0.013496587984263897,0.0,0.015731530264019966,0.0,0.09287682920694351,0.0,0.010275369510054588,0.0,0.00010701015708036721,0.0,0.00024201972701121122
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0000,torsion,True,torsion,torsion,6.332993507385254e-08,0.01489054225385189,8.583069188716763e-08,0.016388753429055214,0.13089978694915771,0.07066329568624496,4.207386794519152e-08,0.010987143032252789,0.0,0.00010122507956111804,0.0,0.00022726105817127973
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0000,bond_angle,True,angle,torsion,2.9802322387695312e-08,0.014959543012082577,0.006855917163193226,0.0163565706461668,0.005421854089945555,0.07173895090818405,3.506155721311188e-08,0.010975556448101997,0.0,0.00010101697262143716,0.0,0.00022811627422925085
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0000,bond_length,True,bond,torsion,0.0025000162422657013,0.01567934639751911,9.53674295089968e-09,0.016805067658424377,0.0,0.07202615588903427,7.0123111761688506e-09,0.011311604641377926,0.0,0.00010214872600045055,0.0,0.000230563833611086
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0000,clash,True,bond,bond,0.17116692662239075,0.18716412782669067,0.04447508230805397,0.07397623360157013,0.0,0.09789764136075974,0.0,0.06631714105606079,0.0016129050636664033,0.0006215678877197206,0.0,0.0011253341799601912
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0000,ring,True,torsion,torsion,0.05942423269152641,0.016701919957995415,0.08535336703062057,0.017645802348852158,0.1058526262640953,0.07405741512775421,0.07919842004776001,0.0119295259937644,0.0,0.00010181446850765496,0.0,0.00023342711210716516
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0000,zero,False,clean,torsion,0.0,0.014927921816706657,0.0,0.016330914571881294,0.0,0.07165548205375671,0.0,0.0109607744961977,0.0,0.00010099299834109843,0.0,0.0002279847249155864
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0001,torsion,True,torsion,torsion,7.82310962677002e-08,0.015082665719091892,7.629394360719743e-08,0.016346704214811325,0.1308998465538025,0.07297472655773163,7.71354251583034e-08,0.010991886258125305,0.0,0.00010089768329635262,0.0,0.00022925874509382993
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0001,bond_angle,True,torsion,torsion,4.0978193283081055e-08,0.015231315046548843,0.003448202507570386,0.01657060906291008,0.007062725722789764,0.07227669656276703,3.506155721311188e-08,0.0111129991710186,0.0,0.00010132444731425494,0.0,0.00022919010370969772
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0001,bond_length,True,bond,torsion,0.0025000348687171936,0.015231848694384098,9.53674295089968e-09,0.016574379056692123,0.0,0.07192634046077728,4.207386794519152e-08,0.011130698025226593,0.0,0.00010106814443133771,0.0,0.0002288485411554575
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0001,clash,True,angle,bond,0.10298421233892441,0.17543920874595642,0.15409162640571594,0.0751844048500061,0.0,0.09621438384056091,0.0798763856291771,0.0700048878788948,0.0016129185678437352,0.0007594686467200518,0.0,0.0013453095452859998
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0001,ring,True,torsion,torsion,0.04661989584565163,0.017205465584993362,0.0725688710808754,0.01785353012382984,0.16910307109355927,0.07481598109006882,0.0627007782459259,0.012141002342104912,0.0,0.00010245984594803303,0.0,0.00023536896333098412
val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0001,zero,False,clean,torsion,0.0,0.015045293606817722,0.0,0.0164039209485054,0.0,0.07197847217321396,0.0,0.01101770345121622,0.0,0.00010112463496625423,0.0,0.00022853714472148567
val::Brc1cccc(OCCSc2ncccn2)c1__gen0001,torsion,True,torsion,torsion,4.9327983475677684e-08,0.012358435429632664,6.737916180554748e-08,0.013806633651256561,0.10471979528665543,0.0649963840842247,5.960464477539063e-08,0.009381551295518875,0.0,9.96593153104186e-05,0.0,0.00023673841496929526
val::Brc1cccc(OCCSc2ncccn2)c1__gen0001,bond_angle,True,torsion,torsion,4.5217316113621564e-08,0.0124492347240448,0.006964704487472773,0.013836462050676346,0.013604666106402874,0.06583158671855927,5.960464477539063e-08,0.009404023177921772,0.0,9.957999282050878e-05,0.0,0.00023764038633089513
val::Brc1cccc(OCCSc2ncccn2)c1__gen0001,bond_length,True,bond,torsion,0.0027586426585912704,0.014369812794029713,4.146410148564428e-08,0.01510997861623764,2.3841858265427618e-08,0.06756221503019333,2.9802322387695312e-08,0.010447421111166477,0.0,0.00010242281132377684,0.0,0.00024515774566680193
val::Brc1cccc(OCCSc2ncccn2)c1__gen0001,clash,True,bond,bond,0.0663069412112236,0.11084799468517303,0.03160598501563072,0.053543489426374435,0.0,0.08979327231645584,0.0,0.049453120678663254,0.0018624623771756887,0.0005900411051698029,0.0,0.0010923235677182674
val::Brc1cccc(OCCSc2ncccn2)c1__gen0001,ring,True,ring,torsion,0.03777388110756874,0.01247189100831747,0.04919954016804695,0.013977685943245888,0.06127769872546196,0.0655408650636673,0.06497558206319809,0.00951242633163929,0.0,9.827838221099228e-05,0.0,0.0002367515116930008
val::Brc1cccc(OCCSc2ncccn2)c1__gen0001,zero,False,clean,torsion,0.0,0.012375982478260994,0.0,0.01377435214817524,0.0,0.06562681496143341,0.0,0.00936769600957632,0.0,9.951088577508926e-05,0.0,0.00023726206563878804
val::Brc1cccc(OCCSc2ncccn2)c1__gen0000,torsion,True,torsion,torsion,6.1659974903705e-08,0.012253622524440289,3.109807522605479e-08,0.014001493342220783,0.10471978038549423,0.061432935297489166,5.960464477539063e-08,0.009464467875659466,0.0,0.00010047598334494978,0.0,0.00023364578373730183
val::Brc1cccc(OCCSc2ncccn2)c1__gen0000,bond_angle,True,angle,torsion,3.288532113288056e-08,0.012328841723501682,0.00735990097746253,0.014128748327493668,0.0063266693614423275,0.060928910970687866,3.973643103449831e-08,0.009532622992992401,0.0,0.00010076873877551407,0.0,0.00023349432740360498
val::Brc1cccc(OCCSc2ncccn2)c1__gen0000,bond_length,True,bond,torsion,0.002758651040494442,0.012580745853483677,4.664711283908218e-08,0.014355689287185669,6.295740462292088e-08,0.061017557978630066,2.9802322387695312e-08,0.009704764932394028,0.0,0.00010003371426137164,0.0,0.00023255286214407533
val::Brc1cccc(OCCSc2ncccn2)c1__gen0000,clash,True,bond,bond,0.12544456124305725,0.17118853330612183,0.04697941616177559,0.06771842390298843,0.0,0.0836947038769722,0.0,0.0642467811703682,0.0018624634249135852,0.0007697321707382798,0.0,0.0013525151880457997
val::Brc1cccc(OCCSc2ncccn2)c1__gen0000,ring,True,torsion,torsion,0.01071499940007925,0.01225686352699995,0.017877371981739998,0.01402251236140728,0.07921819388866425,0.059930220246315,0.01811583898961544,0.009413900785148144,0.0,9.979912283597514e-05,0.0,0.00023173181398306042
val::Brc1cccc(OCCSc2ncccn2)c1__gen0000,zero,False,clean,torsion,0.0,0.012234045192599297,0.0,0.014039135538041592,0.0,0.06075271591544151,0.0,0.009481399320065975,0.0,0.0001006551319733262,0.0,0.00023306699586100876
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0000,torsion,True,torsion,torsion,5.418604231977042e-08,0.012562314979732037,7.677886770807163e-08,0.015149839222431183,0.5235986709594727,0.09025690704584122,1.7881394143159923e-08,0.010103954002261162,0.0,0.00010564347030594945,0.0,0.00023225256882142276
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0000,bond_angle,True,torsion,torsion,5.0573639498452394e-08,0.012721187435090542,0.005875845905393362,0.01493814866989851,0.010132074356079102,0.09564991295337677,2.3841858265427618e-08,0.01003014761954546,0.0,0.000104750637547113,0.0,0.00023559531837236136
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0000,bond_length,True,bond,torsion,0.0024242582730948925,0.012733899988234043,1.8184467265314197e-08,0.01497590821236372,0.0,0.09505824744701385,1.7881394143159923e-08,0.010034044273197651,0.0,0.00010466136882314458,0.0,0.0002356087788939476
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0000,clash,True,bond,bond,0.2474987506866455,0.22997212409973145,0.040155403316020966,0.08165506273508072,0.0,0.13361698389053345,0.0,0.0786655992269516,0.0016169173177331686,0.0006754972855560482,0.0,0.001285137259401381
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0000,ring,True,angle,torsion,0.029948480427265167,0.012801283970475197,0.05195790156722069,0.015000707469880581,0.03452301025390625,0.0937737300992012,0.021963614970445633,0.009940949268639088,0.0,0.00010324852337362245,0.0,0.00023387627152260393
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0000,zero,False,clean,torsion,0.0,0.012696017511188984,0.0,0.014920222572982311,0.0,0.0954962819814682,0.0,0.010018955916166306,0.0,0.00010473825386725366,0.0,0.00023543900169897825
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,torsion,True,torsion,torsion,2.8899222570544225e-08,0.012046441435813904,5.657389934299317e-08,0.01620672270655632,0.5235985517501831,0.07051683962345123,3.5762788286319847e-08,0.010556540451943874,0.0,0.00010984142136294395,0.0,0.00021945670596323907
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,bond_angle,True,torsion,torsion,3.973643103449831e-08,0.01206266786903143,0.0026988701429218054,0.016159087419509888,0.09195473790168762,0.07120904326438904,2.9802322387695312e-08,0.010534485802054405,0.0,0.0001096542036975734,0.0,0.00021991925314068794
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,bond_length,True,bond,torsion,0.0024242654908448458,0.012128003872931004,5.657389934299317e-08,0.016306063160300255,1.7881393432617188e-07,0.07025321573019028,2.3841858265427618e-08,0.01060425117611885,0.0,0.000109856940980535,0.0,0.00021979724988341331
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,clash,True,angle,bond,0.1625562459230423,0.2817370295524597,0.17349818348884583,0.10268525034189224,0.0,0.0885946974158287,0.060337115079164505,0.1116044744849205,0.0016169173177331686,0.0028273172210901976,0.0,0.0036953731905668974
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,ring,True,torsion,torsion,0.0328805036842823,0.01186754833906889,0.05299726128578186,0.015823811292648315,0.38632380962371826,0.07240820676088333,0.031495291739702225,0.010191516950726509,0.0,0.000109066219010856,0.0,0.0002209323865827173
val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,zero,False,clean,torsion,0.0,0.012045904994010925,0.0,0.01620778813958168,0.0,0.07049906253814697,0.0,0.010557024739682674,0.0,0.00010984614345943555,0.0,0.00021944456966593862
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,torsion,True,torsion,torsion,1.0352385970691103e-07,0.008888227865099907,8.004052176602272e-08,0.012746468186378479,0.26179933547973633,0.06612532585859299,1.1920928955078125e-07,0.008246715180575848,0.0,9.741694520926103e-05,0.0,0.0002101674908772111
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,bond_angle,True,torsion,torsion,7.842716343020584e-08,0.008941173553466797,0.005085863173007965,0.012683896347880363,0.01784125156700611,0.06796874105930328,1.1920928955078125e-07,0.008225621655583382,0.0,9.705957199912518e-05,0.0,0.00021154560090508312
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,bond_length,True,bond,torsion,0.002105264225974679,0.008948689326643944,1.532690951933091e-08,0.01270332932472229,2.9802322387695312e-08,0.06807990372180939,7.0123111761688506e-09,0.008230291306972504,0.0,9.660258365329355e-05,0.0,0.0002108556218445301
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,clash,True,ring,bond,0.30922624468803406,0.3812020719051361,0.12051641196012497,0.1443956047296524,0.0,0.1312301754951477,0.44305533170700073,0.1681082844734192,0.0011537078535184264,0.0010860436595976353,0.0,0.0020381121430546045
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,ring,True,torsion,torsion,0.03182642534375191,0.009162398055195808,0.05507529899477959,0.012970605865120888,0.09023880958557129,0.06742650270462036,0.030703559517860413,0.008383845910429955,0.0,9.680684888735414e-05,0.0,0.000211822145502083
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,zero,False,clean,torsion,0.0,0.008924571797251701,0.0,0.012654636986553669,0.0,0.06806013733148575,0.0,0.008210455998778343,0.0,9.699878137325868e-05,0.0,0.00021153873240109533
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,torsion,True,torsion,torsion,6.274173358633561e-08,0.008720881305634975,8.004052176602272e-08,0.013240602798759937,0.2617994248867035,0.05702415108680725,7.012311442622376e-08,0.008457878604531288,0.0,9.97222596197389e-05,0.0,0.00020355440210551023
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,bond_angle,True,torsion,torsion,5.333047070621433e-08,0.00874188169836998,0.0037472231779247522,0.013377072289586067,0.08802396059036255,0.055839791893959045,5.6098489409350805e-08,0.008524454198777676,0.0,0.0001001690689008683,0.0,0.00020282508921809494
